wine,1732,0.1,1.5,1,0,85,0,182,0,1275,71,0.9849561801441341,OPTIMUM,0.12061,0.85642,1.01089,OPTIMUM,0.15520,0.41791,0.69048,1.30794,3.00931
wine,1732,0.1,1.75,1,0,104,0,207,0,1275,71,1.0,OPTIMUM,0.11755,0.38519,0.53915,OPTIMUM,0.16091,0.44403,0.71926,0.59461,1.8530200000000001
wine,1732,0.1,2.0,1,0,123,0,233,0,1275,71,0.9849561801441341,OPTIMUM,0.12091,0.28105,0.42757,OPTIMUM,0.16072,0.66323,0.93561,0.52844,1.89162
chainlink,1732,0.1,0.1,1,0,52,0,48,0,989,17,0.9330890287485943,OPTIMUM,0.21402,0.77416,1.03383,OPTIMUM,0.20196,1.35125,3.86409,4.77449,9.67241
chainlink,1732,0.1,0.25,1,0,126,0,119,5,989,11,0.9253692972812678,OPTIMUM,0.21111,52.26648,52.52712,OPTIMUM,0.20341,1.08854,3.69806,3.84738,60.072559999999996
chainlink,1732,0.1,0.5,1,0,247,0,245,8,989,11,0.940840787490903,OPTIMUM,0.21167,101.51976,101.77218,OPTIMUM,0.19567,0.63774,3.34396,3.36025,108.47639
chainlink,1732,0.1,0.7,1,0,355,2,333,10,989,11,0.9525284931389837,OPTIMUM,0.21035,329.18861,329.45141,OPTIMUM,0.19482,0.46007,2.87075,2.61573,334.93789
chainlink,1732,0.1,1.0,1,0,501,6,480,13,989,11,0.9564404053483773,OPTIMUM,0.21360,263.99013,264.25520,OPTIMUM,0.19521,0.35459,2.82336,2.72544,269.804
chainlink,1732,0.1,1.5,1,0,770,9,702,19,989,11,0.9603603263608347,SATISFIABLE,0.21276,900.01567,900.27762,OPTIMUM,0.19684,0.36725,2.86722,2.73817,905.8830099999999
chainlink,1732,0.1,1.75,1,0,891,10,828,21,989,11,0.9603603263608347,OPTIMUM,0.21622,735.10504,735.37802,OPTIMUM,0.20072,0.27988,2.85260,2.81190,741.0425200000001
chainlink,1732,0.1,2.0,1,0,1010,10,958,22,989,11,0.9603603263608347,OPTIMUM,0.21505,250.10280,250.37487,OPTIMUM,0.19750,0.36667,2.90899,2.77439,256.05825
glass,1732,0.1,0.1,1,0,9,0,12,0,1109,1,0.14974594949529096,OPTIMUM,0.34068,1.02283,1.45019,OPTIMUM,0.34284,3.98936,4.60621,4.99704,11.05344
glass,1732,0.1,0.1,1,1,9,0,12,0,1110,2,0.1662128475561938,OPTIMUM,0.34068,1.02283,1.45019,OPTIMUM,0.35015,1.93479,2.55400,2.96063,6.96482
glass,1732,0.1,0.1,1,2,9,0,12,0,1118,19,0.18258825501363773,OPTIMUM,0.34068,1.02283,1.45019,OPTIMUM,0.30001,2.61525,3.18854,4.01089,8.64962
glass,1732,0.1,0.1,1,3,9,0,12,0,1143,24,0.22215619459696634,OPTIMUM,0.34068,1.02283,1.45019,OPTIMUM,0.30032,11.41940,12.02439,3.89477,17.36935
glass,1732,0.1,0.1,1,4,9,0,12,0,1162,29,0.1877298863209634,OPTIMUM,0.34068,1.02283,1.45019,OPTIMUM,0.34933,5.91022,6.52272,6.29231,14.26522
glass,1732,0.1,0.1,1,5,9,0,12,0,1241,51,0.20399188912570737,OPTIMUM,0.34068,1.02283,1.45019,OPTIMUM,0.35582,2.05749,2.68597,3.25227,7.3884300000000005
glass,1732,0.1,0.25,1,0,20,0,33,0,1109,1,0.2183909677496813,OPTIMUM,0.34332,2.21353,2.61842,OPTIMUM,0.34777,39.71326,40.33370,39.84114,82.79326
glass,1732,0.1,0.25,1,1,20,0,33,0,1110,2,0.2067569490653311,OPTIMUM,0.34332,2.21353,2.61842,OPTIMUM,0.35226,16.11954,16.74343,37.35322,56.71507
glass,1732,0.1,0.25,1,2,20,0,33,0,1118,18,0.18413935831829265,OPTIMUM,0.34332,2.21353,2.61842,OPTIMUM,0.30912,40.40078,40.98316,9.59266,53.19424
glass,1732,0.1,0.25,1,3,20,0,33,0,1229,24,0.18318715372416042,OPTIMUM,0.34332,2.21353,2.61842,OPTIMUM,0.30761,9.65770,10.22919,10.93291,23.78052
glass,1732,0.1,0.25,1,4,20,0,33,0,1257,29,0.34155993359444503,OPTIMUM,0.34332,2.21353,2.61842,OPTIMUM,0.33979,9.37474,9.99155,13.25855,25.86852
glass,1732,0.1,1.5,1,0,52,32,232,5,1469,5,0.29774782479315487,SATISFIABLE,0.34100,900.01585,900.44313,OPTIMUM,0.36242,323.43184,324.04790,316.68930,1541.1803300000001
glass,1732,0.1,1.75,1,0,70,26,266,12,1471,6,0.4436581050354399,SATISFIABLE,0.34020,900.01474,900.44240,OPTIMUM,0.32239,247.65417,248.22995,91.08881,1239.76116
glass,1732,0.1,2.0,1,0,69,45,296,18,1477,2,0.26146697496322147,SATISFIABLE,0.34889,900.01946,900.44549,OPTIMUM,0.31935,222.28059,222.84077,326.07969,1449.36595
ionosphere,1732,0.1,0.1,1,0,23,0,12,0,3567,240,0.4472029515800799,OPTIMUM,0.36740,0.42619,0.86678,OPTIMUM,0.43426,4.74033,5.39739,8.57091,14.83508
ionosphere,1732,0.1,0.25,1,0,49,0,36,2,3572,195,0.599726713732635,SATISFIABLE,0.37396,900.01377,900.44084,OPTIMUM,0.44047,327.18729,327.86370,464.11050,1692.4150399999999
ionosphere,1732,0.1,0.5,1,0,85,10,69,11,3575,99,0.5807345455652713,SATISFIABLE,0.36005,900.01430,900.44435,OPTIMUM,0.44549,26.95253,27.62578,58.67811,986.7482399999999
ionosphere,1732,0.1,0.7,1,0,121,8,103,13,3577,76,0.6109727317100172,SATISFIABLE,0.36623,900.01355,900.44897,OPTIMUM,0.43547,11.46542,12.17917,8.28095,920.90909
