chainlink,3556,0.1,0.1,1,0,54,0,46,0,989,4,0.8610449414554058,OPTIMUM,0.20838,1.37945,1.64319,OPTIMUM,0.19843,3.71769,13.79686,12.56949,28.00954
chainlink,3556,0.1,0.25,1,0,119,1,128,2,989,4,0.8986025270117767,OPTIMUM,0.20786,14.60882,14.87769,OPTIMUM,0.19769,1.41682,3.97059,3.46810,22.316380000000002
chainlink,3556,0.1,0.5,1,0,244,5,248,3,989,4,0.9330890544938854,OPTIMUM,0.21055,53.40511,53.67982,OPTIMUM,0.19616,0.70363,3.27253,3.51477,60.46712
chainlink,3556,0.1,0.7,1,0,345,4,342,9,989,11,0.9253693307828095,OPTIMUM,0.20935,310.27678,310.55165,OPTIMUM,0.19462,0.50080,3.11097,3.02023,316.68285000000003
chainlink,3556,0.1,1.0,1,0,488,8,495,9,989,3,0.9408408216348744,OPTIMUM,0.20868,495.64884,495.92581,OPTIMUM,0.19468,0.34792,2.94643,2.85569,501.72793
chainlink,3556,0.1,1.5,1,0,733,15,739,13,989,11,0.9525284999885771,SATISFIABLE,0.20861,900.01448,900.28369,OPTIMUM,0.19393,0.30726,2.77974,2.69441,905.7578399999999
chainlink,3556,0.1,1.75,1,0,863,15,856,16,989,11,0.9525284999885771,SATISFIABLE,0.21410,900.01847,900.30274,OPTIMUM,0.19551,0.28802,2.81764,2.73235,905.85273
chainlink,3556,0.1,2.0,1,0,990,18,974,18,989,11,0.9564404109351772,SATISFIABLE,0.21100,900.01442,900.29980,OPTIMUM,0.19595,0.30600,2.84023,2.73791,905.8779400000001
glass,3556,0.1,0.1,1,0,4,0,17,0,1069,15,0.19166742978642423,OPTIMUM,0.32716,2.93597,3.34939,OPTIMUM,0.34304,4.63446,5.32106,3.62437,12.294820000000001
glass,3556,0.1,0.1,1,1,4,0,17,0,1100,18,0.21225750219313314,OPTIMUM,0.32716,2.93597,3.34939,OPTIMUM,0.30135,12.64827,13.28783,6.48091,23.11813
glass,3556,0.1,0.1,1,2,4,0,17,0,1118,20,0.19568257322577676,OPTIMUM,0.32716,2.93597,3.34939,OPTIMUM,0.30384,26.86712,27.56609,17.11602,48.031499999999994
