glass,1732,0.1,0.5,1,4,34,0,73,0,1369,9,0.41206345521322285,OPTIMUM,0.33542,108.78133,109.17944,SATISFIABLE,0.34209,464.63504,465.24567,5411.75779,5986.1829
glass,1732,0.1,1.0,1,0,47,9,155,3,1475,7,0.40650426045589033,SATISFIABLE,0.34013,900.01398,900.44617,OPTIMUM,0.38267,2694.10183,2694.74529,4184.76203,7779.95349
glass,1732,0.1,1.5,1,0,52,32,232,5,1469,5,0.29774782479315487,SATISFIABLE,0.33890,900.01512,900.44851,OPTIMUM,0.37059,321.43014,322.05559,313.47069,1535.97479
glass,1732,0.1,1.75,1,0,70,26,266,12,1471,6,0.4436581050354399,SATISFIABLE,0.34253,900.01723,900.45414,OPTIMUM,0.31174,249.53890,250.09363,89.73499,1240.28276
glass,1732,0.1,2.0,1,0,69,45,296,18,1477,2,0.26146697496322147,SATISFIABLE,0.35310,900.01321,900.45964,OPTIMUM,0.31509,222.08840,222.64144,323.77158,1446.87266
ionosphere,1732,0.1,0.1,1,0,23,0,12,0,3567,240,0.4472029515800799,OPTIMUM,0.36284,0.42445,0.86486,OPTIMUM,0.42109,4.69081,5.33681,8.43547,14.63714
ionosphere,1732,0.1,0.25,1,0,49,0,36,2,3572,195,0.5290227699173387,SATISFIABLE,0.37637,900.01672,900.47211,OPTIMUM,0.44155,243.34066,244.03579,457.78729,1602.2951899999998
ionosphere,1732,0.1,0.5,1,0,86,9,70,10,3577,99,0.6356845673975949,SATISFIABLE,0.36823,900.01321,900.46441,OPTIMUM,0.45200,31.67863,32.37122,71.36300,1004.1986300000001
ionosphere,1732,0.1,0.7,1,0,121,8,103,13,3577,76,0.6109727317100172,SATISFIABLE,0.36488,900.01542,900.47553,OPTIMUM,0.43759,11.38722,12.07534,8.50576,921.05663
ionosphere,1732,0.1,1.0,1,0,165,11,153,22,3577,99,0.6435030404803704,SATISFIABLE,0.36884,900.01579,900.47050,OPTIMUM,0.44213,11.96418,12.65719,12.63900,925.76669
