wingnut,2352,0.1,2.0,1,0,990,0,1042,0,1094,67,1.0,OPTIMUM,0.20138,0.16338,0.41433,OPTIMUM,0.18448,0.14722,1.93061,2.07680,4.42174
wingnut,2352,0.1,1.75,1,0,865,0,913,0,1094,67,1.0,OPTIMUM,0.20901,0.17281,0.44041,OPTIMUM,0.18135,0.14555,1.94057,1.97649,4.35747
wingnut,2352,0.1,1.5,1,0,731,0,793,0,1094,67,1.0,OPTIMUM,0.20073,0.16389,0.41803,OPTIMUM,0.18476,0.15047,2.13183,2.16325,4.71311
wingnut,2352,0.1,1.0,1,0,483,0,533,0,1094,67,1.0,OPTIMUM,0.19759,0.16263,0.41567,OPTIMUM,0.41996,0.15719,2.98134,2.89239,6.2894
wingnut,2352,0.1,0.7,1,0,337,0,374,0,1094,67,1.0,OPTIMUM,0.21282,0.17267,0.43373,OPTIMUM,0.18217,0.16608,3.92248,4.34307,8.69928
wingnut,2352,0.1,0.5,1,0,245,0,263,0,1094,67,1.0,OPTIMUM,0.19955,0.18714,0.43236,OPTIMUM,0.18492,0.20920,10.54966,11.15942,22.14144
wingnut,2352,0.1,0.25,1,0,132,0,122,0,1094,67,1.0,OPTIMUM,0.19548,0.19180,0.44331,OPTIMUM,0.18337,0.20984,11.47050,12.23852,24.15233
wingnut,2352,0.1,0.1,1,0,55,0,46,0,1094,67,1.0,OPTIMUM,0.19421,0.21306,0.45607,OPTIMUM,0.18918,0.29828,40.48773,40.89233,81.83613
wine,2352,0.1,2.0,1,0,126,0,230,0,1275,71,1.0,OPTIMUM,0.11718,0.73491,0.88359,OPTIMUM,0.15678,0.72752,0.99654,0.73675,2.61688
wine,2352,0.1,1.75,1,0,107,0,204,0,1275,71,0.9667411092064137,OPTIMUM,0.11541,1.38443,1.53627,OPTIMUM,0.15822,0.69047,0.95542,0.95985,3.45154
wine,2352,0.1,1.5,1,0,94,0,173,0,1275,71,0.9832438583647054,OPTIMUM,0.11658,0.70386,0.84350,OPTIMUM,0.15746,0.44614,0.70613,0.76513,2.31476
wine,2352,0.1,1.0,1,0,64,0,114,0,1217,71,0.953758678715148,OPTIMUM,0.11438,0.77625,0.92381,OPTIMUM,0.16831,0.76734,1.02248,1.01752,2.96381
wine,2352,0.1,0.7,1,0,39,0,85,0,1217,71,0.9191827219214919,OPTIMUM,0.11294,1.80681,1.94999,OPTIMUM,0.15651,1.34008,1.60946,9.94984,13.50929
wine,2352,0.1,0.5,1,0,30,0,59,0,1178,71,0.8791908099398843,OPTIMUM,0.11433,0.70597,0.85603,OPTIMUM,0.12719,0.48981,0.79412,1.36385,3.014
wine,2352,0.1,0.25,1,0,15,0,29,0,1178,71,0.7374732581988714,OPTIMUM,0.11614,0.30680,0.44334,OPTIMUM,0.12677,0.50339,0.79202,0.75784,1.9931999999999999
wine,2352,0.1,0.1,1,0,9,0,8,0,1178,71,0.717283077829415,OPTIMUM,0.11370,0.15106,0.29484,OPTIMUM,0.12982,0.34022,0.63757,0.55631,1.4887199999999998
target,2352,0.1,2.0,1,0,751,0,789,0,650,164,1.0,OPTIMUM,0.85449,2.40581,3.56099,OPTIMUM,0.71823,0.70488,4.27541,6.66519,14.50159
target,2352,0.1,1.75,1,0,669,0,678,0,650,164,1.0,OPTIMUM,0.82920,2.30970,3.42539,OPTIMUM,0.70377,0.71298,4.31750,6.66844,14.41133
target,2352,0.1,1.5,1,0,577,0,578,0,650,164,1.0,OPTIMUM,0.86604,2.38507,3.53488,OPTIMUM,0.68860,0.93901,4.85434,7.95420,16.34342
target,2352,0.1,1.0,1,0,378,0,392,0,650,164,1.0,OPTIMUM,0.85545,2.95039,3.97138,OPTIMUM,0.85895,0.88101,5.26734,7.67461,16.913330000000002
target,2352,0.1,0.7,1,0,263,0,276,0,649,13,0.9875358499451712,OPTIMUM,0.82105,10.99601,11.98932,OPTIMUM,0.86949,0.95703,5.53297,8.40680,25.92909
target,2352,0.1,0.7,1,1,263,0,276,0,650,164,1.0,OPTIMUM,0.82105,10.99601,11.98932,OPTIMUM,0.86296,0.82631,5.38762,10.33777,27.714709999999997
target,2352,0.1,0.5,1,0,192,0,193,0,649,13,0.9877436186652178,OPTIMUM,0.85256,11.18020,12.20600,OPTIMUM,0.88685,0.86053,5.54578,18.70899,36.46077
target,2352,0.1,0.5,1,1,192,0,193,0,650,164,1.0,OPTIMUM,0.85256,11.18020,12.20600,OPTIMUM,0.86229,0.76599,5.44215,10.06206,27.710209999999996
target,2352,0.1,0.25,1,0,100,0,92,0,646,5,0.9173073375172945,OPTIMUM,0.82371,6.16619,7.17197,OPTIMUM,0.86562,3.39551,8.01239,18.39068,33.57504
target,2352,0.1,0.25,1,1,100,0,92,0,647,13,0.9234947161734317,OPTIMUM,0.82371,6.16619,7.17197,OPTIMUM,0.86988,1.46750,6.18226,9.52297,22.877200000000002
target,2352,0.1,0.25,1,2,100,0,92,0,650,164,1.0,OPTIMUM,0.82371,6.16619,7.17197,OPTIMUM,0.83788,1.15913,5.72810,8.32724,21.22731
target,2352,0.1,0.1,1,0,41,0,36,0,644,15,0.8180992205207938,OPTIMUM,0.81757,3.34476,4.34490,OPTIMUM,0.87371,1.66494,6.39146,12.41408,23.150440000000003
target,2352,0.1,0.1,1,1,41,0,36,0,647,26,0.964064474954782,OPTIMUM,0.81757,3.34476,4.34490,OPTIMUM,0.99064,1.23183,6.08438,8.69423,19.12351
