chainlink,2352,0.1,0.1,1,0,55,0,45,0,986,14,0.8722282482005461,OPTIMUM,0.21565,0.25203,0.50756,OPTIMUM,0.44314,1.65375,6.91299,8.33364,15.754190000000001
chainlink,2352,0.1,0.1,1,1,55,0,45,0,989,17,0.9100259968160582,OPTIMUM,0.21565,0.25203,0.50756,OPTIMUM,0.20038,1.47799,6.79789,6.41542,13.72087
chainlink,2352,0.1,0.25,1,0,125,1,123,1,989,17,0.9369608977955912,OPTIMUM,0.21057,7.88359,8.14932,OPTIMUM,0.42527,1.48289,6.96050,6.86752,21.977339999999998
chainlink,2352,0.1,0.5,1,0,257,0,236,7,989,9,0.9486245898252834,OPTIMUM,0.21496,74.30141,74.56791,OPTIMUM,0.19830,0.71406,3.24931,3.27401,81.09123
chainlink,2352,0.1,0.7,1,0,338,3,353,6,989,11,0.9564404109351772,OPTIMUM,0.22014,180.91115,181.17684,OPTIMUM,0.19573,0.49184,2.90773,2.75465,186.83921999999998
chainlink,2352,0.1,1.0,1,0,483,4,503,10,989,9,0.9447286954995209,OPTIMUM,0.22001,166.59427,166.85799,OPTIMUM,0.19946,0.40141,2.86137,2.69625,172.41561
chainlink,2352,0.1,1.5,1,0,734,9,743,14,989,11,0.9564404053483773,OPTIMUM,0.21753,655.42147,655.68672,OPTIMUM,0.19483,0.37970,2.88140,2.74317,661.31129
chainlink,2352,0.1,1.75,1,0,856,11,866,17,989,11,0.9564404053483773,SATISFIABLE,0.21655,900.01596,900.28105,OPTIMUM,0.20017,0.28651,2.80918,2.75135,905.84158
chainlink,2352,0.1,2.0,1,0,987,12,979,22,989,11,0.9603603263608347,SATISFIABLE,0.21861,900.01838,900.28519,OPTIMUM,0.19493,0.32087,2.85996,2.75407,905.8992199999999
glass,2352,0.1,0.1,1,0,5,0,16,0,993,93,0.2541181990048,OPTIMUM,0.35346,1.12809,1.54930,OPTIMUM,0.31156,1.50011,3.22535,5.83067,10.605319999999999
glass,2352,0.1,0.25,1,0,14,0,39,0,1122,41,0.216751495695031,OPTIMUM,0.33916,6.44795,6.85687,OPTIMUM,0.35331,33.59551,34.18124,9.27630,50.31441
glass,2352,0.1,0.5,1,0,27,0,80,0,1167,5,0.21573602880605997,OPTIMUM,0.34148,40.73143,41.14292,OPTIMUM,0.35175,2248.89049,2249.47253,1550.89762,3841.51307
glass,2352,0.1,0.5,1,1,27,0,80,0,1178,11,0.4173016640217106,OPTIMUM,0.34148,40.73143,41.14292,OPTIMUM,0.36187,3271.38370,3271.98062,2332.67851,5645.80205
glass,2352,0.1,0.5,1,2,27,0,80,0,1199,13,0.4341430025421754,OPTIMUM,0.34148,40.73143,41.14292,OPTIMUM,0.36228,300.76901,301.36879,788.40517,1130.91688
glass,2352,0.1,0.7,1,0,33,0,116,0,1299,3,0.36151469258720387,OPTIMUM,0.34067,94.21517,94.62996,SATISFIABLE,0.34274,5413.04641,5413.63224,4621.82158,10130.08378
glass,2352,0.1,0.7,1,1,33,0,116,0,1340,11,0.40641663954903734,OPTIMUM,0.34067,94.21517,94.62996,OPTIMUM,0.34499,1011.06550,1011.65238,5413.24763,6519.52997
glass,2352,0.1,0.7,1,2,33,0,116,0,1480,12,0.3497901000862971,OPTIMUM,0.34067,94.21517,94.62996,OPTIMUM,0.33366,4845.08510,4845.66288,5413.95495,10354.247790000001
glass,2352,0.1,1.0,1,0,41,16,154,3,1474,1,0.19151293148394105,SATISFIABLE,0.33986,900.01460,900.44126,SATISFIABLE,0.35516,5411.73984,5412.35276,5412.59305,11725.38707
glass,2352,0.1,1.5,1,0,59,27,225,10,1477,5,0.22215212262767353,SATISFIABLE,0.34895,900.01491,900.45125,OPTIMUM,0.31863,319.81652,320.36888,395.89605,1616.71618
glass,2352,0.1,1.75,1,0,55,41,271,7,1478,3,0.24936016262536023,SATISFIABLE,0.33982,900.01766,900.45321,OPTIMUM,0.31409,204.46348,205.02322,165.24169,1270.71812
glass,2352,0.1,2.0,1,0,80,39,278,31,1477,9,0.30539522133815167,SATISFIABLE,0.34522,900.01742,900.44954,OPTIMUM,0.31180,67.87037,68.42131,187.03848,1155.90933
ionosphere,2352,0.1,0.1,1,0,15,0,20,0,3554,102,0.26778552039865494,OPTIMUM,0.35904,6.56323,6.99921,OPTIMUM,0.38596,34.83879,35.80005,14.97630,57.77556
ionosphere,2352,0.1,0.1,1,1,15,0,20,0,3557,112,0.32592495155798623,OPTIMUM,0.35904,6.56323,6.99921,OPTIMUM,0.37811,13.27933,14.23536,16.47754,37.71211
ionosphere,2352,0.1,0.1,1,2,15,0,20,0,3558,158,0.18829798486000796,OPTIMUM,0.35904,6.56323,6.99921,OPTIMUM,0.38109,36.95580,37.91355,35.74285,80.65561
ionosphere,2352,0.1,0.1,1,3,15,0,20,0,3560,195,0.37626262626262624,OPTIMUM,0.35904,6.56323,6.99921,OPTIMUM,0.37880,24.26692,25.22040,21.04119,53.2608
